source_center,destination_center,trip_count,median_delay_ratio,mean_delay_ratio,p90_delay_ratio,pct_delayed,median_actual_time,median_osrm_time,median_distance_km,median_delay_min,ftl_share,is_chronic,corridor_id,delayed_trips,sla_contribution_pct,intervention
IND000000ACB,IND302022AAD,179,1.5294117647058822,1.6489833692121425,2.03843137254902,0.8212290502793296,32.0,21.0,25.0813,10.0,1.0,1,IND000000ACB__IND302022AAD,147,0.1230527117636718,monitor
IND423701AAB,IND422011AAD,174,1.6515151515151516,1.9188566796700504,2.9400000000000035,0.8390804597701149,14.0,9.0,10.5647,5.0,0.0,1,IND423701AAB__IND422011AAD,146,0.1222156184863679,route_type_shift
IND421302AAG,IND401104AAA,146,2.4365079365079367,3.0883871726795125,4.846153846153846,1.0,30.0,12.0,14.384,18.0,0.0,1,IND421302AAG__IND401104AAA,146,0.1222156184863679,route_type_shift
IND000000ACB,IND110095AAB,264,1.375,1.8785926036633904,3.31904761904762,0.553030303030303,13.0,11.0,10.9418,3.0,0.0,1,IND000000ACB__IND110095AAB,146,0.1222156184863679,monitor
IND781018AAB,IND712311AAA,147,2.117647058823529,2.8128035961459346,4.1761904761904765,0.9863945578231292,54.0,20.0,29.1868,26.0,1.0,1,IND781018AAB__IND712311AAA,145,0.121378525209064,monitor
IND400072AAB,IND401104AAA,144,2.7142857142857144,3.131091073278573,4.857142857142857,0.9930555555555556,22.0,8.0,10.301,14.0,0.0,1,IND400072AAB__IND401104AAA,143,0.1197043386544562,route_type_shift
IND390022AAA,IND395023AAA,147,1.625,1.852826565109689,2.5,0.9727891156462584,28.0,17.0,25.0379,11.0,1.0,1,IND390022AAA__IND395023AAA,142,0.1188672453771523,monitor
IND788026AAC,IND781018AAB,141,2.375,2.465491415331696,3.256637168141593,1.0,64.0,27.0,39.2105,36.0,1.0,1,IND788026AAC__IND781018AAB,141,0.1180301520998484,monitor
IND431517AAB,IND411033AAA,151,2.2857142857142856,2.557033940171547,4.095238095238095,0.9271523178807948,46.0,18.0,26.3785,26.0,1.0,1,IND431517AAB__IND411033AAA,140,0.1171930588225446,monitor
IND000000ACB,IND122001AAA,215,1.3529411764705883,2.0144509607967787,3.963636363636363,0.641860465116279,14.0,9.0,10.447,3.0,0.0,1,IND000000ACB__IND122001AAA,138,0.1155188722679368,monitor
IND382430AAB,IND313001AAB,141,1.8571428571428568,1.9867284912005985,2.6818181818181817,0.9787234042553192,36.0,19.0,26.7749,15.0,1.0,1,IND382430AAB__IND313001AAB,138,0.1155188722679368,monitor
IND122004AAA,IND122413AAE,161,1.5294117647058822,1.848961255729616,2.933333333333333,0.8509316770186336,14.0,9.0,10.0785,4.0,0.0,1,IND122004AAA__IND122413AAE,137,0.1146817789906329,route_type_shift
IND712311AAA,IND834002AAB,169,1.6,1.947168372109232,3.126473526473527,0.8047337278106509,36.0,21.0,30.8363,12.0,1.0,1,IND712311AAA__IND834002AAB,136,0.113844685713329,monitor
IND834002AAB,IND827013AAA,168,2.6875,3.184877255708176,5.480676328502417,0.8095238095238095,24.0,10.5,11.9053,16.0,0.0,1,IND834002AAB__IND827013AAA,136,0.113844685713329,route_type_shift
IND562132AAA,IND501359AAE,175,1.4444444444444444,1.592015519938894,2.2922600619195044,0.7714285714285715,27.0,19.0,25.3357,8.0,1.0,1,IND562132AAA__IND501359AAE,135,0.1130075924360251,monitor
IND501359AAE,IND585104AAA,167,1.6,1.603549304881658,2.0,0.8083832335329342,33.0,18.0,26.3917,11.0,1.0,1,IND501359AAE__IND585104AAA,135,0.1130075924360251,monitor
IND516115AAA,IND517501AAB,135,2.4285714285714284,2.582818647099693,3.0,1.0,17.0,7.0,9.9212,9.0,0.0,1,IND516115AAA__IND517501AAB,135,0.1130075924360251,route_type_shift
IND533106AAA,IND501359AAE,135,2.117647058823529,2.305844633666533,3.1800000000000006,1.0,35.0,17.0,24.6195,18.0,1.0,1,IND533106AAA__IND501359AAE,135,0.1130075924360251,monitor
IND501359AAE,IND500010AAB,141,1.8695652173913044,1.9742083672956576,2.526315789473684,0.9432624113475178,21.0,13.0,15.5252,9.0,0.0,1,IND501359AAE__IND500010AAB,133,0.1113334058814173,route_type_shift
IND152026AAA,IND000000ACA,133,1.9166666666666667,3.371554418827557,10.795,0.9924812030075189,34.0,20.0,22.9225,15.0,1.0,1,IND152026AAA__IND000000ACA,132,0.1104963126041134,monitor
IND395023AAA,IND411033AAA,154,1.7207792207792207,2.465974389306965,3.992842105263162,0.8506493506493507,40.5,24.0,29.722700000000003,16.0,1.0,1,IND395023AAA__IND411033AAA,131,0.1096592193268096,monitor
IND400072AAB,IND000000AFT,130,2.363636363636364,2.7979028078944466,4.33666666666667,1.0,24.0,10.0,11.5025,13.0,0.0,1,IND400072AAB__IND000000AFT,130,0.1088221260495057,route_type_shift
IND421302AAG,IND400015AAB,138,2.0,2.635656644080557,4.0,0.9420289855072465,15.0,7.0,10.6996,8.0,0.0,1,IND421302AAG__IND400015AAB,130,0.1088221260495057,route_type_shift
IND562132AAA,IND560083AAB,197,1.3636363636363635,1.8649481507842207,2.0400000000000005,0.6548223350253807,14.0,10.0,10.9723,4.0,0.0,1,IND562132AAA__IND560083AAB,129,0.1079850327722018,monitor
IND517583AAA,IND516101AAA,127,2.2,2.3108033370828647,3.0,1.0,14.0,6.0,9.7549,8.0,0.0,1,IND517583AAA__IND516101AAA,127,0.106310846217594,route_type_shift
IND110037AAM,IND202001AAB,151,1.52,2.008205578275034,3.8,0.8410596026490066,37.0,21.0,24.507,14.0,1.0,1,IND110037AAM__IND202001AAB,127,0.106310846217594,monitor
IND121002AAB,IND000000ACB,154,1.5916666666666668,2.1578412141259857,3.6172727272727294,0.8181818181818182,20.0,12.0,12.46085,7.0,0.0,1,IND121002AAB__IND000000ACB,126,0.1054737529402901,route_type_shift
IND431136AAC,IND411033AAA,129,1.7058823529411764,1.9614925282073503,2.838823529411765,0.9767441860465116,26.0,17.0,25.4618,10.0,1.0,1,IND431136AAC__IND411033AAA,126,0.1054737529402901,monitor
IND523002AAA,IND600056AAB,141,1.6666666666666667,1.7062414965684587,2.1333333333333333,0.8865248226950354,29.0,17.0,25.1521,11.0,1.0,1,IND523002AAA__IND600056AAB,124,0.1037995663856823,monitor
IND313001AAB,IND382430AAB,140,1.8333333333333333,2.171807995667293,3.6909722222222223,0.8857142857142857,37.0,19.0,26.66395,15.0,1.0,1,IND313001AAB__IND382430AAB,124,0.1037995663856823,monitor
IND562132AAA,IND600056AAB,182,1.3333333333333333,1.462508761222757,2.0310344827586206,0.6813186813186813,33.0,24.0,27.0629,8.5,1.0,1,IND562132AAA__IND600056AAB,124,0.1037995663856823,monitor
IND600056AAB,IND560099AAB,146,1.5714285714285714,1.6644792732846894,2.1818181818181817,0.8356164383561644,31.0,21.0,24.4946,11.0,1.0,1,IND600056AAB__IND560099AAB,122,0.1021253798310745,monitor
IND521225AAB,IND501359AAE,132,1.643181818181818,1.82193279369282,2.428146453089245,0.9090909090909092,35.0,21.0,27.01975,12.0,1.0,1,IND521225AAB__IND501359AAE,120,0.1004511932764668,monitor
IND586211AAA,IND585314AAA,143,1.6,1.836129012194284,2.591111111111111,0.8391608391608392,18.0,11.0,11.2381,6.0,0.0,1,IND586211AAA__IND585314AAA,120,0.1004511932764668,route_type_shift
IND110037AAM,IND121004AAB,137,1.875,2.637648381626484,5.20888888888889,0.8686131386861314,19.0,10.0,10.2228,8.0,0.0,1,IND110037AAM__IND121004AAB,119,0.0996140999991629,route_type_shift
IND413002AAA,IND421302AAG,143,1.6,2.216908468034065,4.112299465240642,0.8321678321678322,32.0,19.0,26.1777,11.0,1.0,1,IND413002AAA__IND421302AAG,119,0.0996140999991629,monitor
IND210501AAB,IND209304AAA,139,2.4,2.9857915005377205,4.840000000000001,0.8561151079136691,20.0,8.0,11.0483,11.0,0.0,1,IND210501AAB__IND209304AAA,119,0.0996140999991629,route_type_shift
IND000000ACB,IND110037AAK,157,1.5,2.017533029639495,3.5,0.7579617834394905,15.0,9.0,10.3239,5.0,0.0,1,IND000000ACB__IND110037AAK,119,0.0996140999991629,monitor
IND845455AAB,IND842001AAA,119,2.125,2.438249993029579,3.433333333333334,1.0,37.0,18.0,24.8077,19.0,1.0,1,IND845455AAB__IND842001AAA,119,0.0996140999991629,monitor
IND151001AAA,IND160002AAC,161,1.4,1.5270359558928348,2.055555555555556,0.7329192546583851,28.0,21.0,24.538,8.0,1.0,1,IND151001AAA__IND160002AAC,118,0.098777006721859,monitor
IND302022AAD,IND000000ACB,153,1.625,1.7050018439144254,2.563809523809524,0.7712418300653595,12.0,7.0,10.0748,4.0,0.0,1,IND302022AAD__IND000000ACB,118,0.098777006721859,route_type_shift
IND501359AAE,IND413002AAA,132,1.875,2.0994697442727346,3.1987500000000004,0.8863636363636364,38.0,16.0,24.025,16.0,1.0,1,IND501359AAE__IND413002AAA,117,0.0979399134445551,monitor
IND110064AAA,IND000000ACB,190,1.25,1.6038502586752952,2.0,0.6157894736842106,13.0,11.0,12.9789,3.0,0.0,1,IND110064AAA__IND000000ACB,117,0.0979399134445551,monitor
IND411033AAA,IND431136AAC,120,2.0,2.1197935997726094,2.834,0.9833333333333332,34.0,17.0,24.4635,16.0,1.0,1,IND411033AAA__IND431136AAC,117,0.0979399134445551,monitor
IND177033AAA,IND160002AAC,141,1.7222222222222223,2.6785075512174568,4.5,0.8226950354609929,42.0,24.0,26.3697,17.0,1.0,1,IND177033AAA__IND160002AAC,116,0.0971028201672512,monitor
IND585104AAA,IND586128AAA,131,1.4285714285714286,1.8710826209493927,3.375,0.8854961832061069,14.0,9.0,10.3206,4.0,0.0,1,IND585104AAA__IND586128AAA,116,0.0971028201672512,monitor
IND249407AAA,IND131028AAB,116,2.080562659846548,2.751017831889045,4.69017094017094,1.0,55.5,27.0,24.3448,27.5,1.0,1,IND249407AAA__IND131028AAB,116,0.0971028201672512,monitor
IND000000ACT,IND131028AAB,164,1.535897435897436,1.8973421287247128,2.8659722222222235,0.7073170731707317,19.0,13.0,11.0253,6.0,0.0,1,IND000000ACT__IND131028AAB,116,0.0971028201672512,route_type_shift
IND518002AAA,IND562132AAA,152,1.3879928315412189,1.4668776670520414,1.763235294117647,0.756578947368421,28.0,19.0,25.1372,8.0,1.0,1,IND518002AAA__IND562132AAA,115,0.0962657268899473,monitor
IND000000ACB,IND000000AEL,136,1.5454545454545454,2.2089525922462774,3.5416666666666665,0.8382352941176471,17.0,10.0,10.957350000000002,6.0,0.0,1,IND000000ACB__IND000000AEL,114,0.0954286336126434,route_type_shift
IND000000ACB,IND110085AAB,157,1.4444444444444444,1.5866142993474834,2.277922077922078,0.7261146496815286,14.0,10.0,10.7502,4.0,0.0,1,IND000000ACB__IND110085AAB,113,0.0945915403353395,monitor
IND160002AAC,IND143001AAA,121,1.85,1.9908258178747555,3.0,0.9338842975206612,30.0,16.0,23.2762,14.0,1.0,1,IND160002AAC__IND143001AAA,113,0.0945915403353395,monitor
IND248001AAD,IND131028AAB,127,1.7272727272727273,2.1362552396572414,3.2590909090909093,0.8818897637795275,21.0,12.0,11.1414,9.0,0.2519685039370078,1,IND248001AAD__IND131028AAB,112,0.0937544470580356,route_type_shift
IND501359AAE,IND518002AAA,126,1.4666666666666666,1.8014546534813545,3.09375,0.8888888888888888,29.0,18.0,25.82055,9.0,1.0,1,IND501359AAE__IND518002AAA,112,0.0937544470580356,monitor
IND302014AAA,IND110037AAM,154,1.4285714285714286,1.664990796495133,2.470000000000001,0.7272727272727273,26.0,19.5,25.18515,7.0,1.0,1,IND302014AAA__IND110037AAM,112,0.0937544470580356,monitor
IND450331AAA,IND452001AAC,113,2.25,2.508796365876012,3.4599999999999995,0.9823008849557522,17.0,8.0,10.0722,9.0,0.0,1,IND450331AAA__IND452001AAC,111,0.0929173537807317,route_type_shift
IND421302AAG,IND422011AAD,125,1.7058823529411764,1.803717721154523,2.5578947368421057,0.888,29.0,18.0,25.5598,11.0,1.0,1,IND421302AAG__IND422011AAD,111,0.0929173537807317,monitor
IND683511AAA,IND562132AAA,160,1.3811965811965812,1.7242088922172516,2.595454545454545,0.69375,40.5,30.0,30.96535,12.0,1.0,1,IND683511AAA__IND562132AAA,111,0.0929173537807317,monitor
IND402109AAA,IND402301AAA,113,1.8333333333333333,2.1404212061291705,3.16,0.9823008849557522,14.0,7.0,10.6025,6.0,0.0,1,IND402109AAA__IND402301AAA,111,0.0929173537807317,route_type_shift
IND402301AAA,IND402107AAA,113,1.875,2.216238757005568,3.135,0.9734513274336284,14.0,7.0,10.1736,7.0,0.0,1,IND402301AAA__IND402107AAA,110,0.0920802605034279,route_type_shift
IND000000ABD,IND562132AAA,144,1.4285714285714286,1.5840831675646816,2.17,0.7638888888888888,44.5,29.0,29.4662,14.0,1.0,1,IND000000ABD__IND562132AAA,110,0.0920802605034279,monitor
IND121004AAB,IND110037AAM,110,2.6333333333333333,2.844296107932472,4.0,0.990909090909091,20.0,10.0,11.56445,9.0,0.0,1,IND121004AAB__IND110037AAM,109,0.091243167226124,route_type_shift
IND313001AAB,IND306401AAB,115,1.9047619047619049,2.10312571905538,2.9304347826086974,0.9391304347826088,39.0,20.0,28.1241,17.0,1.0,1,IND313001AAB__IND306401AAB,108,0.0904060739488201,monitor
IND142001AAB,IND152026AAA,115,1.631578947368421,1.7988935093488194,2.0631578947368427,0.9391304347826088,27.0,17.0,23.444,9.0,1.0,1,IND142001AAB__IND152026AAA,108,0.0904060739488201,monitor
IND501359AAE,IND523002AAA,143,1.5,1.5604695980427383,2.4242424242424243,0.7552447552447552,34.0,22.0,28.111,10.0,1.0,1,IND501359AAE__IND523002AAA,108,0.0904060739488201,monitor
IND431136AAC,IND431203AAA,112,1.8333333333333333,2.487753472601162,2.5,0.9732142857142856,12.0,7.0,9.63775,5.0,0.0,1,IND431136AAC__IND431203AAA,108,0.0904060739488201,route_type_shift
IND501359AAE,IND506002AAA,110,1.7573529411764706,1.836142082650208,2.2,0.9818181818181818,30.0,17.0,24.44895,13.0,1.0,1,IND501359AAE__IND506002AAA,108,0.0904060739488201,monitor
IND562132AAA,IND518002AAA,168,1.3114224137931034,1.4153917748275866,2.023076923076924,0.6369047619047619,26.0,20.0,25.99835,5.5,1.0,1,IND562132AAA__IND518002AAA,107,0.0895689806715162,monitor
IND400072AAB,IND400015AAA,107,2.875,3.636966437447471,6.16388888888889,1.0,26.0,9.0,10.834700000000002,17.0,0.0,1,IND400072AAB__IND400015AAA,107,0.0895689806715162,route_type_shift
IND160002AAC,IND142001AAB,126,1.7058823529411764,1.6318569303647656,2.0625,0.8492063492063492,31.0,17.0,23.70275,12.0,1.0,1,IND160002AAC__IND142001AAB,107,0.0895689806715162,monitor
IND211002AAB,IND209304AAA,144,1.6055555555555556,1.8300285913021883,2.933333333333333,0.7430555555555556,28.0,17.0,24.14185,9.0,1.0,1,IND211002AAB__IND209304AAA,107,0.0895689806715162,monitor
IND845305AAA,IND842001AAA,113,2.6666666666666665,3.622296116394791,8.35989159891599,0.9469026548672568,49.0,18.0,26.3761,30.0,1.0,1,IND845305AAA__IND842001AAA,107,0.0895689806715162,monitor
IND501359AAE,IND515004AAA,126,1.5147058823529411,1.6608617869535514,2.256578947368421,0.8492063492063492,26.0,17.0,24.966900000000003,9.0,1.0,1,IND501359AAE__IND515004AAA,107,0.0895689806715162,monitor
IND832109AAB,IND834002AAB,106,2.41875,2.617788607746645,3.4625668449197864,1.0,44.5,17.0,24.7094,26.0,1.0,1,IND832109AAB__IND834002AAB,106,0.0887318873942123,monitor
IND421302AAG,IND395023AAA,106,2.0,2.437936554021752,3.554179566563468,0.9905660377358492,39.0,18.0,26.03575,19.0,1.0,1,IND421302AAG__IND395023AAA,105,0.0878947941169084,monitor
IND501359AAE,IND712311AAA,110,1.7633053221288515,1.9525973200693647,2.8580952380952382,0.9545454545454546,31.0,18.0,25.99095,13.0,1.0,1,IND501359AAE__IND712311AAA,105,0.0878947941169084,monitor
IND441912AAA,IND441107AAB,107,2.25,2.8340035613400096,4.597402597402597,0.9813084112149532,17.0,8.0,10.6199,9.0,0.0,1,IND441912AAA__IND441107AAB,104,0.0870577008396045,route_type_shift
IND382430AAB,IND389001AAA,105,1.6842105263157894,1.7345328109672875,2.122058823529412,0.9809523809523808,32.0,19.0,25.9853,13.0,1.0,1,IND382430AAB__IND389001AAA,102,0.0853835142849967,monitor
IND244221AAA,IND131028AAB,125,1.5,1.752538944173414,3.0402597402597413,0.816,32.0,22.0,27.3676,10.0,1.0,1,IND244221AAA__IND131028AAB,102,0.0853835142849967,monitor
IND585307AAB,IND585104AAA,105,2.625,4.166406601031612,9.030000000000005,0.9714285714285714,23.0,9.0,10.0538,13.0,0.0,1,IND585307AAB__IND585104AAA,102,0.0853835142849967,route_type_shift
IND400011AAA,IND400072AAD,107,2.6666666666666665,2.9450283407265267,4.2727272727272725,0.9626168224299064,23.0,10.0,10.803,14.0,0.0,1,IND400011AAA__IND400072AAD,102,0.0853835142849967,route_type_shift
IND160002AAC,IND151001AAA,113,1.5333333333333334,1.8099755013187195,2.37,0.9026548672566372,29.0,20.0,24.866,10.0,1.0,1,IND160002AAC__IND151001AAA,102,0.0853835142849967,monitor
IND209304AAA,IND211002AAB,189,1.3125,1.3657824544200563,2.291111111111113,0.5396825396825397,24.0,18.0,25.3184,5.0,1.0,1,IND209304AAA__IND211002AAB,102,0.0853835142849967,monitor
IND131028AAB,IND136118AAA,102,1.8348214285714288,2.2077197907146915,2.8975,0.9901960784313726,31.0,16.0,22.7978,14.0,1.0,1,IND131028AAB__IND136118AAA,101,0.0845464210076929,monitor
IND305001AAC,IND306401AAB,102,1.88562091503268,2.077611202829577,2.6750000000000007,0.9901960784313726,32.0,17.0,23.9726,15.0,1.0,1,IND305001AAC__IND306401AAB,101,0.0845464210076929,monitor
IND411033AAA,IND416012AAA,121,1.4761904761904765,1.613127118330244,2.1,0.8347107438016529,32.0,22.0,25.2613,10.0,1.0,1,IND411033AAA__IND416012AAA,101,0.0845464210076929,monitor
IND600056AAB,IND600110AAA,112,1.688259109311741,1.890327775233514,2.81764705882353,0.8928571428571429,18.0,11.0,11.14955,7.0,0.0,1,IND600056AAB__IND600110AAA,100,0.083709327730389,route_type_shift
IND000000ACB,IND125001AAA,105,1.64,1.9930615995918324,3.147186147186148,0.9523809523809524,36.0,25.0,23.8772,15.0,1.0,1,IND000000ACB__IND125001AAA,100,0.083709327730389,monitor
IND283203AAA,IND110037AAM,125,1.8571428571428568,1.822450665876837,2.885333333333333,0.8,38.0,24.0,31.2997,16.0,0.832,1,IND283203AAA__IND110037AAM,100,0.083709327730389,monitor
IND421302AAG,IND413002AAA,113,1.6774193548387095,1.9723945883006344,3.220979020979021,0.8761061946902655,33.0,18.0,25.7825,13.0,1.0,1,IND421302AAG__IND413002AAA,99,0.0828722344530851,monitor
IND302014AAA,IND301001AAB,126,1.387844611528822,1.9465695004276,3.225,0.7698412698412699,32.0,23.0,26.4924,9.0,1.0,1,IND302014AAA__IND301001AAB,97,0.0811980478984773,monitor
IND421302AAG,IND400072AAJ,100,2.309090909090909,2.9435838263044145,6.0,0.97,20.0,8.0,11.660900000000002,10.0,0.0,1,IND421302AAG__IND400072AAJ,97,0.0811980478984773,route_type_shift
IND000000ACB,IND110030AAD,133,1.5555555555555556,1.9021809135294347,3.235294117647058,0.7218045112781954,12.0,9.0,10.3872,5.0,0.0,1,IND000000ACB__IND110030AAD,96,0.0803609546211734,route_type_shift
IND422011AAD,IND421302AAG,103,1.809523809523809,2.25583399992582,3.4076746849942725,0.9320388349514565,30.0,18.0,25.6981,12.0,1.0,1,IND422011AAD__IND421302AAG,96,0.0803609546211734,monitor
IND501359AAE,IND562132AAA,109,1.5,1.5999072362436229,2.205176470588236,0.8807339449541285,29.0,19.0,25.4519,9.0,1.0,1,IND501359AAE__IND562132AAA,96,0.0803609546211734,monitor
IND600056AAB,IND524003AAA,97,1.5294117647058822,1.5921698303872478,1.8823529411764703,0.979381443298969,29.0,18.0,25.2673,10.0,1.0,1,IND600056AAB__IND524003AAA,95,0.0795238613438695,monitor
IND203390AAA,IND201301AAF,97,1.973684210526316,2.620483555849961,4.0,0.979381443298969,53.0,24.0,23.4462,23.0,1.0,1,IND203390AAA__IND201301AAF,95,0.0795238613438695,monitor
IND421302AAG,IND000000AFT,98,2.3,3.42288801193157,7.009090909090907,0.9693877551020408,24.0,11.0,11.6208,14.0,0.0,1,IND421302AAG__IND000000AFT,95,0.0795238613438695,route_type_shift
IND518002AAA,IND501359AAE,96,1.6339712918660287,1.9528044812476493,2.6679487179487182,0.9895833333333334,31.0,18.0,25.9968,12.0,1.0,1,IND518002AAA__IND501359AAE,95,0.0795238613438695,monitor
IND382430AAB,IND380005AAA,103,1.875,2.254648830134267,2.5682539682539685,0.912621359223301,16.0,9.0,11.4921,6.0,0.0,1,IND382430AAB__IND380005AAA,94,0.0786867680665656,route_type_shift
IND573201AAB,IND575004AAB,94,2.2857142857142856,2.735823764534822,4.546153846153847,1.0,42.5,20.0,29.24405,23.0,1.0,1,IND573201AAB__IND575004AAB,94,0.0786867680665656,monitor
IND606201AAC,IND605601AAA,139,1.6666666666666667,1.775184065578185,2.6333333333333333,0.6762589928057554,16.0,9.0,13.5093,6.0,0.0,1,IND606201AAC__IND605601AAA,94,0.0786867680665656,route_type_shift
IND421302AAG,IND400102AAB,96,2.2264957264957266,2.789850803132053,4.3173076923076925,0.9791666666666666,20.5,11.0,12.36675,10.5,0.0,1,IND421302AAG__IND400102AAB,94,0.0786867680665656,route_type_shift
IND403702AAA,IND575004AAB,96,1.7676470588235291,2.157112240745018,2.998447204968944,0.96875,38.0,21.0,25.5487,17.0,1.0,1,IND403702AAA__IND575004AAB,93,0.0778496747892617,monitor
IND160002AAC,IND131028AAB,96,1.7333333333333334,1.8805165960755648,2.4087301587301586,0.96875,28.0,16.0,22.75345,12.0,1.0,1,IND160002AAC__IND131028AAB,93,0.0778496747892617,monitor
IND131028AAB,IND244001AAA,146,1.5683229813664596,1.588726914779622,2.142857142857143,0.636986301369863,32.0,21.0,28.00685,9.5,1.0,1,IND131028AAB__IND244001AAA,93,0.0778496747892617,monitor
IND000000ACK,IND501359AAF,94,2.3166666666666664,2.925590373497404,4.8,0.9787234042553192,22.0,9.0,11.34255,12.0,0.0,1,IND000000ACK__IND501359AAF,92,0.0770125815119578,route_type_shift
IND411036AAA,IND411033AAA,98,2.0,2.391924661542831,4.0,0.9387755102040816,22.0,11.0,10.71285,11.5,0.0,1,IND411036AAA__IND411033AAA,92,0.0770125815119578,route_type_shift
IND462022AAA,IND842003AAB,96,1.884868421052632,2.147876384339236,3.314814814814815,0.9583333333333334,42.5,22.0,27.08735,19.0,1.0,1,IND462022AAA__IND842003AAB,92,0.0770125815119578,monitor
IND562132AAA,IND583101AAA,100,1.474937343358396,1.5522209224242476,1.9044444444444448,0.92,28.0,18.0,25.27315,9.0,1.0,1,IND562132AAA__IND583101AAA,92,0.0770125815119578,monitor
